kml,distance,centroid_long,centroid_lat
kml_1405,0.076081833,114.0037873,22.4574926
kml_1406,0.186108447,113.9670324,22.38717877
kml_1407,0.0888051,113.9747858,22.406029
kml_1408,0.030223543,113.9952267,22.45736988
kml_1409,0.002478383,114.04705,22.4593715
kml_1410,0.137874905,114.0053589,22.46596408
kml_1411,0.118394651,113.997819,22.46913892
kml_1412,0.098810094,113.9987169,22.45177633
kml_1413,0.081407371,114.0489869,22.45438563
kml_1414,0.3834083,113.9961012,22.45440932
kml_1415,0.026903694,113.9945086,22.45711823
kml_1416,0.01812937,114.0285606,22.45081751
kml_1417,0.151634623,114.027691,22.45144126
kml_1418,0.00252353,114.0285493,22.45090506
kml_1419,0.124105093,114.0266983,22.45111389
kml_1420,0.069394506,113.9989817,22.44064451
kml_1421,0.068011049,114.0108037,22.4423882
kml_1422,0.244486205,114.0124379,22.44308969
kml_1423,0.219799152,114.0460246,22.44424219
kml_1424,0.039897096,114.0430384,22.44446952
kml_1425,0.195229389,114.0412585,22.44453053
kml_1426,0.165075433,114.039655,22.44452719
kml_1427,0.103734521,114.0367908,22.44457005
kml_1428,0.308948991,114.0341355,22.44475834
kml_1429,0.121507987,114.0320644,22.44599267
kml_1430,0.088754194,114.0312076,22.44665039
kml_1431,0.085361681,114.0210583,22.44735066
kml_1432,0.048776238,114.0220341,22.44790374
kml_1433,0.423423607,114.0243934,22.45211447
kml_1434,0.086952758,114.0293703,22.44981055
kml_1435,0.114109531,114.0291242,22.45044067
kml_1436,0.050744724,114.0293659,22.44934125
kml_1437,0.124700427,114.0385924,22.4446705
kml_1438,0.157961883,114.044131,22.44433292
kml_1439,0.055843609,113.9947746,22.45663365
kml_1440,0.066873126,113.9937968,22.4611788
kml_1441,0.146054116,113.9937113,22.4616245
kml_1442,0.290274511,113.99198,22.46121701
kml_1443,0.055687431,114.0273683,22.45199993
kml_1444,0.07824393,114.0264093,22.45090804
kml_1445,0.293094602,114.0253506,22.44896162
kml_1446,0.015407438,114.0263029,22.4506282
kml_1447,0.038142661,114.0217899,22.44794425
kml_1448,0.016705716,113.9990815,22.44104078
kml_1449,0.043367119,113.9950434,22.45788913
kml_1450,0.02548871,114.0028376,22.46979615
kml_1451,0.005542648,113.999149,22.47143101
kml_1452,0.067230597,113.9946959,22.46141386
kml_1453,0.011660336,114.0052917,22.46599423
kml_1454,0.057562322,114.0376719,22.44416764
kml_1455,0.176981866,113.9698426,22.37969093
kml_1456,0.04195726,113.9664762,22.37649567
kml_1457,0.13538587,113.9686945,22.38681441
kml_1458,0.016981365,113.9968011,22.43282447
kml_1459,0.116334749,113.9928369,22.42973251
kml_1460,0.010815547,113.998833,22.44972892
kml_1462,0.012366589,114.0303334,22.4487267
kml_1463,0.011394521,114.0296748,22.4491732
kml_1464,0.005899476,113.9948264,22.4564964
kml_1465,0.019408933,113.9966606,22.46168465
kml_1466,0.020894469,114.0056897,22.46198575
kml_1467,0.031923384,113.9978815,22.464924
kml_1469,0.008300788,113.9991979,22.45607854
kml_1470,0.038812267,114.0034359,22.46809604
kml_1471,0.010158792,114.0025085,22.46929086
kml_1472,0.006588793,114.0027064,22.4686672
kml_1473,0.010269337,114.0010021,22.46982819
kml_1474,0.024907622,113.9999626,22.46178721
kml_1475,0.007988023,114.0003835,22.45388533
kml_1476,0.030061236,113.9897981,22.46052504
kml_1477,0.063255166,113.992432,22.45573217
kml_1478,0.013747494,113.9927225,22.45552495
kml_1479,0.02331118,113.9929391,22.45536372
kml_1480,0.012071286,113.9931163,22.45523009
kml_1481,0.02191186,113.9933068,22.45506908
kml_1482,0.030273413,113.9935804,22.4547874
kml_1483,0.052308195,113.9938585,22.45441045
kml_1484,0.037079776,113.9906374,22.45845734
kml_1485,0.022975716,113.9908349,22.45814861
kml_1486,0.029736495,113.9914398,22.45707649
kml_1487,0.121169042,113.9952817,22.46606467
kml_1488,0.00773291,113.9943583,22.45739284
kml_1489,0.008206669,114.0008551,22.45318071
kml_1490,0.007281704,114.0011086,22.45269878
kml_1491,0.014943724,114.0013849,22.45220939
kml_1492,0.068168464,114.1110741,22.5111256
kml_1493,0.068165031,114.1125587,22.51297008
kml_1494,0.28251446,114.0466514,22.46063633
kml_1495,0.209329321,114.0450935,22.46506627
kml_1496,0.133502635,114.0460372,22.46596347
kml_1497,0.322749387,114.0471491,22.46722895
kml_1498,0.059256394,114.0487093,22.46917462
kml_1499,0.722232894,114.0512133,22.4760576
kml_1500,0.477018096,114.0556412,22.4799264
kml_1501,0.041193539,114.0574783,22.48013132
kml_1502,0.038663243,114.0577897,22.48037623
kml_1503,0.100763601,114.0579341,22.48112838
kml_1504,0.106736109,114.0581468,22.48226576
kml_1505,0.007893196,114.0581729,22.48250753
kml_1506,0.040245343,114.0580122,22.48257752
kml_1507,0.072946121,114.0581311,22.48328682
kml_1508,0.178214692,114.0582467,22.48509655
kml_1509,0.372583623,114.0585944,22.48726405
kml_1510,0.098999238,114.0595881,22.48937266
kml_1511,0.121030105,114.0610675,22.49109354
kml_1512,0.852387303,114.06508,22.49208414
kml_1513,0.017803257,114.0692161,22.49291779
kml_1514,0.028288021,114.0694611,22.49322115
kml_1515,0.400436227,114.0706304,22.49441968
kml_1516,0.827290555,114.0762949,22.49626018
kml_1517,0.257720836,114.0798673,22.50048812
kml_1518,0.088359467,114.0803929,22.50190177
kml_1519,0.036020157,114.0829408,22.50286383
kml_1520,0.1751108,114.0886805,22.50439753
kml_1521,0.309129533,114.0454485,22.46297378
kml_1522,0.137228792,114.0817842,22.50242725
kml_1523,0.40225598,114.085472,22.50376586
kml_1524,0.010642543,114.0811018,22.50260866
kml_1525,0.421511649,114.0502112,22.47175332
kml_1526,0.054038766,114.0826452,22.50272261
kml_1527,0.075386481,114.0834311,22.50307635
kml_1528,0.029936068,114.0603134,22.49035954
kml_1529,0.014229703,114.0603963,22.49054117
kml_1530,0.021448318,114.060522,22.49070354
kml_A1,0.207581266,114.2139784,22.4232623
kml_A2,0.070785549,113.9383696,22.28883103
kml_A3,0.032180967,113.9383259,22.28848501
kml_A4,0.020230355,113.9381173,22.28850407
kml_A5,0.11103819,113.9371352,22.28886297
kml_A6,0.073833912,113.9385975,22.28860852
kml_A7,0.157588914,113.9424318,22.2848232
kml_A8,0.162333832,113.9400404,22.28060196
kml_A10,0.1337242,113.9342658,22.27917356
kml_A11,0.070417331,113.9347095,22.27892442
kml_A12,0.144075254,113.9344176,22.2785119
kml_A13,0.258023999,114.2139633,22.41781344
kml_A14,0.23675269,113.9421805,22.29350925
kml_A15,0.159770074,113.9385196,22.29144203
kml_A16,0.13291625,113.937314,22.29083964
kml_A17,0.032846894,114.258691,22.32569453
kml_A18,0.028926406,114.260338,22.32281304
kml_A19,0.032434416,114.2606959,22.32278848
kml_A20,0.037018935,114.2609949,22.31700169
kml_A21,0.047751879,114.2621833,22.31843863
kml_A22,0.038184757,114.2514621,22.32615703
kml_A23,0.01372927,114.2515104,22.32601823
kml_A24,0.010441294,114.2515547,22.32605079
kml_A25,0.032747054,114.2544227,22.32261317
kml_A26,0.00801737,114.25453,22.32283015
kml_A27,0.028652968,114.2547654,22.32269244
kml_A28,0.022137548,114.2544081,22.32289868
kml_A29,0.0290669,114.2562843,22.32017831
kml_A30,0.020610466,114.2561435,22.32054859
kml_A31,0.030768697,114.2655394,22.31888792
kml_A32,0.032443048,114.2610692,22.3152419
kml_A33,0.027633921,114.264158,22.31310162
kml_A34,0.022511834,114.2588964,22.31534774
kml_A35,0.053412743,114.2587412,22.31450046
kml_A36,0.031012717,114.2563343,22.30969663
kml_A37,0.053320567,114.2557701,22.3090149
kml_A38,0.036482377,114.2641569,22.30866619
kml_A39,0.038795274,114.2639856,22.3079128
kml_A40,0.10750388,114.2641867,22.30752003
kml_A41,0.038531155,114.265823,22.3191099
kml_A42,0.023635962,114.2673486,22.31391341
kml_A43,0.029741507,114.2683598,22.31805027
kml_A44,0.036169685,114.2557085,22.30725152
kml_A45,0.064810761,114.1863198,22.3770912
kml_A46,0.03602417,114.1869752,22.37727209
kml_A47,0.006747265,114.1867931,22.37735298
kml_A48,0.081405464,114.1914451,22.37774919
kml_A49,0.278669214,114.1936981,22.38096599
kml_A50,0.046736159,114.1924373,22.38200924
kml_A51,0.024171781,114.1925471,22.3818739
kml_A52,0.203497089,114.1919933,22.38257504
kml_A53,0.099057356,114.1899776,22.38468992
kml_A54,0.162838471,114.1886559,22.38542233
kml_A55,0.14159512,114.1964957,22.39117751
kml_A56,0.094182012,114.1973191,22.39353441
kml_A57,0.153125426,114.1972846,22.3933883
kml_A58,0.098261152,114.2004281,22.38668317
kml_A59,0.090547536,114.1997799,22.3868298
kml_A60,0.159077428,114.1796204,22.37737572
kml_A61,0.206106554,114.1774777,22.37695998
kml_A62,0.047148896,114.1815511,22.37276719
kml_A63,0.051191376,114.181217,22.37280689
kml_A64,0.034178937,114.181555,22.37302905
kml_A65,0.046609429,114.181775,22.37299843
kml_A66,0.018866665,114.1817647,22.37316749
kml_A67,0.064882288,114.1817155,22.37345467
kml_A68,0.016869558,114.1819068,22.37325953
kml_A69,0.053979842,114.1840032,22.37468418
kml_A70,0.039205625,114.1846263,22.37503424
kml_A71,0.100536941,114.1872036,22.37554547
kml_A72,0.060703994,114.1877594,22.3760065
kml_A73,0.042076948,114.1880491,22.37567864
kml_A74,0.235470637,114.1889326,22.37479731
kml_A75,0.061257704,114.188387,22.3755998
kml_A76,0.078260492,114.1847632,22.37429219
kml_A77,0.128074178,114.1855739,22.37397553
kml_A78,0.121220165,114.1848271,22.37461603
kml_A79,0.136784224,114.1968483,22.37897069
kml_A80,0.071030038,114.1962866,22.3790231
kml_A81,0.060585088,114.1962782,22.37864052
kml_A82,0.118476087,114.2096629,22.38302401
kml_A83,0.05680134,114.2101588,22.38348161
kml_A84,0.039342421,114.2098042,22.3838037
kml_A85,0.232043819,114.2076488,22.38597008
kml_A86,0.149920586,114.206469,22.38586551
kml_A87,0.243036899,114.2038469,22.38984847
kml_A88,0.110178284,114.2252707,22.41526694
kml_A89,0.074664117,114.2255808,22.41578061
kml_A90,0.029551907,114.2250745,22.41574903
kml_A91,0.098096352,114.2246687,22.41549978
kml_A92,0.070021087,114.2248029,22.41613929
kml_A93,0.242061765,114.2245609,22.40893384
kml_A94,0.10589898,114.2290045,22.4235671
kml_A95,0.206214268,114.2276,22.41378353
kml_A96,0.066083145,114.2420031,22.42810032
kml_A97,0.056435836,114.2419099,22.42836758
kml_A98,0.038521743,114.2418457,22.42818219
kml_A99,0.045256992,114.2423264,22.4295149
kml_A100,0.157255531,114.2342002,22.42585874
kml_A101,0.167030732,114.2350775,22.42538892
kml_A102,0.039637874,114.2340751,22.42521546
kml_A103,0.060262404,114.2340419,22.42495408
kml_A104,0.082615319,114.2338045,22.42518169
kml_A105,0.14483322,114.1792978,22.37220029
kml_A106,0.133990643,114.1793889,22.37155322
kml_A107,0.098864453,114.1789295,22.37093279
kml_A108,0.032341683,114.1784614,22.37149067
kml_A109,0.244732301,114.1777757,22.37121003
kml_A110,0.050638447,114.1745473,22.37656782
kml_A111,0.136407834,114.175218,22.37670861
kml_A112,0.031995646,114.1749922,22.37645303
kml_A113,0.125439526,114.1755159,22.36705872
kml_A114,0.056695669,114.1891344,22.38365554
kml_A115,0.020355236,114.198522,22.38832871
kml_A116,0.034914372,114.1983688,22.38825215
kml_A117,0.135244875,114.1981075,22.38881422
kml_A118,0.036136514,114.2126999,22.4033043
kml_A119,0.430282615,114.2126397,22.41459256
kml_A120,0.168026319,114.2221081,22.41294342
kml_A121,0.154424656,114.2313222,22.41676481
kml_A122,0.221550043,114.2399974,22.42678217
kml_A123,0.263230055,114.2259596,22.41891956
kml_A124,0.170003162,114.2064725,22.39206879
kml_A125,0.212162027,114.2133622,22.38307736
kml_A126,0.078008861,114.1768247,22.37414445
kml_A127,0.038778771,114.1766742,22.37374896
kml_A128,0.025351929,114.1764709,22.3738705
kml_A129,0.091177898,114.176185,22.37419487
kml_A130,0.173218082,114.2317282,22.41807079
kml_A131,0.069224337,114.2209899,22.40469745
kml_A132,0.051190015,114.2194213,22.40595117
kml_A133,0.043078364,114.2189104,22.40626289
kml_A134,0.071866828,114.2142618,22.40184912
kml_A135,0.311522602,114.1838078,22.37816668
kml_A136,0.362489201,114.1349312,22.49546829
kml_A137,0.202295354,114.1320147,22.49530852
kml_A138,0.143246884,114.1388214,22.49397714
kml_A139,0.05874959,114.1411818,22.49520466
kml_A140,0.103577607,114.141215,22.49482284
kml_A141,0.048862047,114.1406114,22.49527181
kml_A142,0.130640423,114.1452718,22.49976774
kml_A143,0.104491813,114.1442463,22.49896975
kml_A144,0.080379682,114.1269674,22.49841689
kml_A145,0.108583187,114.1269537,22.49773571
kml_A146,0.061318681,114.1271076,22.49832464
kml_A147,0.134754055,114.1274342,22.49943559
kml_A148,0.079987614,114.1273714,22.49967254
kml_A149,0.238493647,114.1292456,22.50032525
kml_A150,0.206459476,114.1272416,22.49725129
kml_A151,0.349175323,114.1242281,22.50438652
kml_A152,0.02600427,114.1247574,22.50531144
kml_A153,0.042667203,114.1457293,22.48586987
kml_A154,0.053168809,114.1453881,22.48610997
kml_A155,0.149812038,114.1459037,22.48647298
kml_A156,0.069772045,114.1380291,22.49175558
kml_A157,0.061245121,114.1444461,22.49261992
kml_A158,0.090765829,114.1449994,22.49198443
kml_A159,0.050378762,114.1272608,22.50758401
kml_A160,0.094612189,114.1267789,22.50735855
kml_A161,0.079955303,114.1263991,22.50771889
kml_A162,0.100833641,114.129639,22.50527415
kml_A163,0.078211712,114.1348655,22.50072959
kml_A164,0.040944643,114.1347887,22.50030405
kml_A165,0.120950751,114.1340606,22.50099862
kml_A166,0.093661706,114.1239029,22.50332686
kml_A167,0.042836484,114.123346,22.50094348
kml_A168,0.154321995,114.1227275,22.50063684
kml_A169,0.218593835,114.1240346,22.50056867
kml_A170,0.080809513,114.1236836,22.49964304
kml_A171,0.129962929,114.1247194,22.49944224
kml_A172,0.056791223,114.133583,22.49195066
kml_A173,0.057445823,114.1339413,22.49158634
kml_A174,0.108371483,114.1334217,22.49142734
kml_A175,0.219362719,114.1330254,22.50182123
kml_A176,0.053319975,114.1640271,22.45441326
kml_A177,0.076053607,114.1658621,22.45528487
kml_A178,0.046295435,114.1661892,22.45545645
kml_A179,0.107719236,114.1777777,22.45624867
kml_A180,0.081659261,114.1772301,22.45669286
kml_A181,0.02316561,114.1771052,22.45698513
kml_A182,0.070371614,114.1773143,22.45719627
kml_A183,0.00929905,114.1774695,22.4558502
kml_A184,0.058410117,114.1773379,22.45600796
kml_A185,0.185870766,114.1718905,22.45620327
kml_A186,0.026185656,114.1866741,22.45278781
kml_A187,0.048506371,114.1694704,22.44316124
kml_A188,0.255097043,114.1705451,22.44359204
kml_A189,0.066174455,114.1727492,22.45090739
kml_A190,0.024941459,114.1720671,22.45151381
kml_A191,0.095670501,114.1716201,22.44861124
kml_A192,0.014405317,114.1720968,22.44855161
kml_A193,0.066440789,114.1721353,22.44848906
kml_A194,0.07074925,114.1720159,22.44896839
kml_A195,0.050089293,114.1620329,22.45267503
kml_A196,0.028623161,114.1616952,22.45284103
kml_A197,0.038774171,114.161941,22.45299807
kml_A198,0.053458575,114.1616392,22.45322192
kml_A199,0.049007821,114.1620939,22.45313841
kml_A200,0.074016761,114.1724888,22.45379797
kml_A201,0.048138844,114.1723768,22.45430005
kml_A202,0.079192782,114.1720414,22.45435997
kml_A203,0.106188301,114.1722608,22.45513862
kml_A204,0.037429145,114.1770276,22.4511996
kml_A205,0.03336368,114.1757092,22.45107595
kml_A206,0.095364409,114.1675445,22.45153247
kml_A207,0.02976989,114.1722369,22.4477473
kml_A208,0.026932864,114.1722643,22.44749413
kml_A209,0.111540105,114.1718915,22.44739974
kml_A210,0.032694456,114.171891,22.44679216
kml_A211,0.06201422,114.1715876,22.44693622
kml_A212,0.113387691,114.1659699,22.4509822
kml_A213,0.06768364,114.1723135,22.44680344
kml_A214,0.080764153,114.1919378,22.46150108
kml_A215,0.017023071,114.2053852,22.46187895
kml_A216,0.018731404,114.1468172,22.45987023
kml_A217,0.01814972,114.147267,22.46016812
kml_A218,0.139529054,114.1482502,22.46109341
kml_A219,0.003900183,114.1478799,22.46140639
kml_A220,0.147436509,114.1483819,22.461896
kml_A221,0.129833536,114.264969,22.30572953
kml_A222,0.127423562,114.2659857,22.30466607
kml_A223,0.129009746,114.1761374,22.45126033
kml_A224,0.213343718,114.1771173,22.45197856
kml_A225,0.225051016,114.2148061,22.3827231
kml_A226,0.263718341,114.2129123,22.38078624
kml_A227,0.100254345,114.1961183,22.3828067
kml_A228,0.123299828,113.9399242,22.28142834
kml_A229,0.026015731,114.1695279,22.44292864
kml_A230,0.060018029,114.1691228,22.44302408
kml_A231,0.001629625,114.1721098,22.44848062
kml_A232,0.001104284,114.1774216,22.45583151
kml_A233,0.017193985,114.1771354,22.45633528
kml_A234,0.015162345,113.9384258,22.28835071
kml_A235,0.010079783,113.9424609,22.28542319
kml_A236,0.038417287,114.1940473,22.3806448
kml_A237,0.040976043,114.1307432,22.49696527
kml_A238,0.030336008,114.1448395,22.4991434
kml_A239,0.040392731,114.1721718,22.45406432
kml_A240,0.061574043,114.1718638,22.45119272
kml_A241,0.066468394,114.1728733,22.45109547
kml_A242,0.070152354,114.1723074,22.4513326
kml_A243,0.004713343,114.1719819,22.45136349
kml_A244,0.033429187,114.1726251,22.45144531
kml_A245,0.110715764,114.172036,22.45085552
kml_A246,0.013665427,114.1729719,22.45085972
kml_A247,0.059531132,114.1945158,22.38037436
kml_A248,0.132104949,114.1941392,22.38524261
kml_A249,0.037337686,114.1986476,22.38867574
kml_A250,0.024184318,114.1972416,22.39412562
kml_A251,0.127927257,114.1959437,22.39601255
kml_A252,0.132846167,114.2016439,22.40153789
kml_A253,0.177335468,114.2013904,22.40093513
kml_A254,0.023088597,114.2055143,22.39267532
kml_A255,0.042962456,114.2093117,22.39662472
kml_A256,0.2102478,114.2426039,22.42989576
kml_A257,0.260103971,114.2371479,22.42563981
kml_A258,0.222431048,114.2321578,22.41958429
kml_A259,0.076595271,114.2295821,22.41887081
kml_A260,0.032020235,114.1269348,22.50772328
kml_A261,0.053092078,114.1400877,22.49561967
kml_A262,0.029110731,114.1410227,22.49513934
kml_A263,0.006180379,114.1408537,22.49526288
kml_A264,0.059382855,114.1407715,22.49440859
kml_A265,0.037189713,114.1410383,22.49476308
kml_A266,0.006911835,114.1447306,22.49928158
kml_A267,0.003655164,114.1446861,22.49928737
kml_A268,0.076984475,114.1382071,22.49309077
kml_A269,0.013776778,114.1386202,22.49352102
kml_A270,0.011215106,114.13158,22.49558677
kml_A271,0.004939359,114.1278756,22.49751418
kml_A273,0.035552666,114.1276739,22.50004315
kml_A274,0.070245023,114.1229779,22.50343466
kml_A275,0.004691824,114.2586102,22.31484186
kml_A276,0.006808137,114.25619,22.32047072
kml_A277,0.00150841,114.1443287,22.49278322
kml_A278,0.026000101,114.1445852,22.49226046
kml_A279,0.053329799,114.1448716,22.49249899
kml_A280,0.029965288,114.1453719,22.49165178
kml_A281,0.253520738,114.142702,22.48900261
kml_A282,0.019948334,114.1456069,22.48606679
kml_A283,0.255502754,114.1467601,22.48721759
kml_A284,0.0682007,114.194724,22.38476789
kml_A285,0.021947317,114.1743233,22.37661474
kml_A286,0.046134277,114.1876607,22.37563967
kml_A287,0.007905043,114.1878723,22.37578326
kml_A288,0.039217304,114.1867228,22.37732099
kml_A289,0.057649008,114.1884869,22.38308003
kml_A290,0.044892716,114.188807,22.38336644
kml_A291,0.023012643,114.1880093,22.38505082
kml_A292,0.006272749,114.1881051,22.38514802
kml_A293,0.001428789,114.1960174,22.38301568
kml_A294,0.048163692,114.2146579,22.40225792
kml_A295,0.021192796,114.2145126,22.40209566
kml_A296,0.16045674,114.2105391,22.41372992
kml_A297,0.126283801,114.2112867,22.41424295
kml_A298,0.245758063,114.2113402,22.38189168
kml_A299,0.076220066,114.1186578,22.50585195
kml_A300,0.025600981,114.0166542,22.44465428
kml_A301,0.014802107,114.0171045,22.44516786
kml_A302,0.193867818,114.0395204,22.44436206
kml_A303,0.051945316,114.047326,22.44450365
kml_A304,0.019744888,114.0476259,22.4445974
kml_A305,0.115393525,114.0479422,22.44502046
kml_A306,0.135420851,114.0479418,22.44405489
kml_A307,0.088526329,114.0484257,22.4442931
kml_A308,0.07187992,114.0659872,22.44249131
kml_A309,0.028930465,114.0661631,22.44232527
kml_A310,0.016710402,113.9664258,22.38726245
kml_A311,0.0229989,113.9665879,22.38848393
kml_A312,0.10108707,113.9662611,22.38886593
kml_A313,0.263307231,113.967137,22.4065568
kml_A314,0.188346849,113.9725785,22.40550557
kml_A315,0.105106644,113.9674498,22.37823018
kml_A316,0.141660412,113.9629677,22.37870331
kml_A317,0.208853302,113.9700534,22.37992223
kml_A318,0.107324789,114.0057904,22.46573508
kml_A319,0.149970813,114.0056899,22.46660204
kml_A320,0.130530595,114.0047015,22.46631624
kml_A321,0.378224562,114.003621,22.46563973
kml_A322,0.139987539,114.0021473,22.46192951
kml_A323,0.14555944,114.0014704,22.46254576
kml_A324,0.089019277,114.0010362,22.46186801
kml_A325,0.040308977,113.9931983,22.46138644
kml_A326,0.04617342,113.9939259,22.46185867
kml_A327,0.174198065,114.0038414,22.46754955
kml_A328,0.056062248,114.003358,22.46692116
kml_A329,0.060795387,114.0021444,22.46474698
kml_A330,0.182068231,113.9987787,22.46660531
kml_A331,0.09604042,113.9981625,22.46547016
kml_A332,0.140567598,113.9977842,22.4660679
kml_A333,0.153470456,114.0044878,22.45827056
kml_A334,0.073971471,114.003781,22.45748513
kml_A335,0.182786364,113.9996004,22.46843621
kml_A336,0.327767646,113.978253,22.40896144
kml_A337,0.114448579,113.9665827,22.37718189
kml_A338,0.054580392,113.9975512,22.44627437
kml_A339,0.026046094,113.9941042,22.45699448
